idiom_word,idiom_meaning,sentence,i_label,s_label,reason
মাকাল ফল,অন্তঃসারশূন্য,বাগানের গাছে একটি লালচে মাকাল ফল পেকে ঝুলছে,1,0,"উক্ত 'মাকাল ফল' বাগধারাটির অর্থ হলো 'অন্তঃসারশূন্য', কিন্তু এটি 'মাকাল নামক আক্ষরিক ফল' বোঝাতে ব্যবহার করা হয়েছে, যা ভু"
মাকাল ফল,অন্তঃসারশূন্য,গ্রামের বাজারে বিভিন্ন ধরণের মাকাল ফল বিক্রি হয়,1,0,"উক্ত 'মাকাল ফল' বাগধারাটির অর্থ হলো 'অন্তঃসারশূন্য', কিন্তু এটি 'মাকাল নামক আক্ষরিক ফল' বোঝাতে ব্যবহার করা হয়েছে, যা ভু"
মাকাল ফল,অন্তঃসারশূন্য,শখের বসে সে তার বাগানে একটি মাকাল ফল এর চারা লাগালো,1,0,"উক্ত 'মাকাল ফল' বাগধারাটির অর্থ হলো 'অন্তঃসারশূন্য', কিন্তু এটি 'মাকাল নামক আক্ষরিক ফল' বোঝাতে ব্যবহার করা হয়েছে, যা ভু"
মাকাল ফল,অন্তঃসারশূন্য,"চিকিৎসকের মতে, এই মাকাল ফল খেলে নানা রোগ সারবে",1,0,"উক্ত 'মাকাল ফল' বাগধারাটির অর্থ হলো 'অন্তঃসারশূন্য', কিন্তু এটি 'মাকাল নামক আক্ষরিক ফল' বোঝাতে ব্যবহার করা হয়েছে, যা ভু"
মাকাল ফল,অন্তঃসারশূন্য,মাকাল ফল গাছটি খুবই বিরল প্রকৃতির,1,0,"উক্ত 'মাকাল ফল' বাগধারাটির অর্থ হলো 'অন্তঃসারশূন্য', কিন্তু এটি 'মাকাল নামক আক্ষরিক ফল' বোঝাতে ব্যবহার করা হয়েছে, যা ভুল"
মন না মতি,অস্থির মানব মন,"আশা একবার এটা করতে চায়, পরক্ষণেই ওটা, কারণ মন না মতি",1,1,উক্ত 'মন না মতি' বাগধারাটির অর্থ হলো 'অস্থির মানব মন' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
মন না মতি,অস্থির মানব মন,ব্যবসায়িক সিদ্ধান্ত নেওয়ার ক্ষেত্রে তার মন না মতির জন্য সে বারবার ভুল করে,1,1,উক্ত 'মন না মতি' বাগধারাটির অর্থ হলো 'অস্থির মানব মন' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
মন না মতি,অস্থির মানব মন,"লেখাপড়ায় সে স্থির নয়, আসলে তার স্বভাবটাই হলো মন না মতি",1,1,উক্ত 'মন না মতি' বাগধারাটির অর্থ হলো 'অস্থির মানব মন' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
মন না মতি,অস্থির মানব মন,ছেলের এমন মন না মতি স্বভাবের জন্য মা খুব চিন্তিত,1,1,উক্ত 'মন না মতি' বাগধারাটির অর্থ হলো 'অস্থির মানব মন' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
মন না মতি,অস্থির মানব মন,"এক জায়গায় বেশি দিন থাকা তার পক্ষে সম্ভব না, এই হলো মন না মতি",1,1,উক্ত 'মন না মতি' বাগধারাটির অর্থ হলো 'অস্থির মানব মন' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
মন না মতি,অস্থির মানব মন,"সঞ্জয়ের এই সিদ্ধান্তের পেছনে মন আছে, কিন্তু মতি নেই",1,0,"উক্ত 'মন না মতি' বাগধারাটির অর্থ হলো 'অস্থির মানব মন', কিন্তু এটি 'মন আছে কিন্তু মতি বা বুদ্ধি নেই' বোঝাতে ব্যবহার করা হয়েছে, যা ভু"
মন না মতি,অস্থির মানব মন,"আর্যাহি বলল, আমার মন আছে, কিন্তু তোমাকে দেওয়ার মতো মতি নেই",1,0,"উক্ত 'মন না মতি' বাগধারাটির অর্থ হলো 'অস্থির মানব মন', কিন্তু এটি 'মন আছে কিন্তু মতি বা বুদ্ধি নেই' বোঝাতে ব্যবহার করা হয়েছে, যা ভু"
মন না মতি,অস্থির মানব মন,আমার মন এবং তার মতি এই দুটির মধ্যে পার্থক্য,1,0,"উক্ত 'মন না মতি' বাগধারাটির অর্থ হলো 'অস্থির মানব মন', কিন্তু এটি 'মন আছে কিন্তু মতি বা বুদ্ধি নেই' বোঝাতে ব্যবহার করা হয়েছে, যা ভু"
মন না মতি,অস্থির মানব মন,গয়নায় মন এবং মতি উভয়ই ব্যবহার করা হয়েছে,1,0,"উক্ত 'মন না মতি' বাগধারাটির অর্থ হলো 'অস্থির মানব মন', কিন্তু এটি 'মন আছে কিন্তু মতি বা বুদ্ধি নেই' বোঝাতে ব্যবহার করা হয়েছে, যা ভু"
মন না মতি,অস্থির মানব মন,"শিক্ষকের মনে হলো, ছাত্রটির মন ভালো হলেও তার মতি কম",1,0,"উক্ত 'মন না মতি' বাগধারাটির অর্থ হলো 'অস্থির মানব মন', কিন্তু এটি 'মন আছে কিন্তু মতি বা বুদ্ধি নেই' বোঝাতে ব্যবহার করা হয়েছে, যা ভুল"
মামদোবাজি,প্রতারণা,"সঞ্জয়ের মিষ্টি কথার আড়ালে ছিল ঘোর মামদোবাজি, যা বোঝার উপায় ছিল না",1,1,উক্ত 'মামদোবাজি' বাগধারাটির অর্থ হলো 'প্রতারণা' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
মামদোবাজি,প্রতারণা,নেতা জনগণকে শুধুমাত্র প্রতিশ্রুতি দিয়ে মামদোবাজি করছেন,1,1,উক্ত 'মামদোবাজি' বাগধারাটির অর্থ হলো 'প্রতারণা' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
মামদোবাজি,প্রতারণা,"ঐ লোকের সাথে ব্যবসা করা বিপদজনক, কারণ সে শুধু মামদোবাজি বোঝে",1,1,উক্ত 'মামদোবাজি' বাগধারাটির অর্থ হলো 'প্রতারণা' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
মামদোবাজি,প্রতারণা,পুরস্কার জেতার খবরটি আসলে একটি মামদোবাজি ছাড়া কিছুই নয়,1,1,উক্ত 'মামদোবাজি' বাগধারাটির অর্থ হলো 'প্রতারণা' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
মামদোবাজি,প্রতারণা,"এত সহজে তাকে বিশ্বাস করো না, এর মধ্যে কোনো মামদোবাজি থাকতে পারে",1,1,উক্ত 'মামদোবাজি' বাগধারাটির অর্থ হলো 'প্রতারণা' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
মামদোবাজি,প্রতারণা,আর্য ভয় পেয়েছিল যখন শুনল পুরোনো বাড়িতে একটি মামদো বাজি ধরেছে,1,0,"উক্ত 'মামদোবাজি' বাগধারাটির অর্থ হলো 'প্রতারণা', কিন্তু এটি 'মামদো নামক ভূত এবং বাজি নামক খেলার সংযোগ' বোঝাতে ব্যবহার করা হয়েছে, যা ভু"
মামদোবাজি,প্রতারণা,ছোটবেলায় তারা মামদো নিয়ে বাজি খেলত,1,0,"উক্ত 'মামদোবাজি' বাগধারাটির অর্থ হলো 'প্রতারণা', কিন্তু এটি 'মামদো নামক ভূত এবং বাজি নামক খেলার সংযোগ' বোঝাতে ব্যবহার করা হয়েছে, যা ভু"
মামদোবাজি,প্রতারণা,পূজার রাতে ছেলে মেয়েরা মামদো বাজি ফাটাল,1,0,"উক্ত 'মামদোবাজি' বাগধারাটির অর্থ হলো 'প্রতারণা', কিন্তু এটি 'মামদো নামক ভূত এবং বাজি নামক খেলার সংযোগ' বোঝাতে ব্যবহার করা হয়েছে, যা ভু"
মামদোবাজি,প্রতারণা,পুরনো কাহিনীর মামদো টি নানা ধরণের বাজি দেখাত,1,0,"উক্ত 'মামদোবাজি' বাগধারাটির অর্থ হলো 'প্রতারণা', কিন্তু এটি 'মামদো নামক ভূত এবং বাজি নামক খেলার সংযোগ' বোঝাতে ব্যবহার করা হয়েছে, যা ভু"
মামদোবাজি,প্রতারণা,লোকটি মামদো বাজি তৈরি করে জীবিকা নির্বাহ করে,1,0,"উক্ত 'মামদোবাজি' বাগধারাটির অর্থ হলো 'প্রতারণা', কিন্তু এটি 'মামদো নামক ভূত এবং বাজি নামক খেলার সংযোগ' বোঝাতে ব্যবহার করা হয়েছে, যা ভুল"
মাছের মায়ের পুত্রশোক,কপট বেদনাবোধ,নিজের স্বার্থ হাসিল করার পর লোক দেখানো তার কান্নাটা কেবলই মাছের মায়ের পুত্রশোক,1,1,উক্ত 'মাছের মায়ের পুত্রশোক' বাগধারাটির অর্থ হলো 'কপট বেদনাবোধ' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
মাছের মায়ের পুত্রশোক,কপট বেদনাবোধ,শত্রুর বিপদে তার এই অতিরিক্ত সহানুভূতি দেখে মনে হলো এটি মাছের মায়ের পুত্রশোক ছাড়া কিছু নয়,1,1,উক্ত 'মাছের মায়ের পুত্রশোক' বাগধারাটির অর্থ হলো 'কপট বেদনাবোধ' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
মাছের মায়ের পুত্রশোক,কপট বেদনাবোধ,গরিবদের দুর্দশা দেখে ধনীর এই লোক দেখানো দুঃখ আসলে মাছের মায়ের পুত্রশোক,1,1,উক্ত 'মাছের মায়ের পুত্রশোক' বাগধারাটির অর্থ হলো 'কপট বেদনাবোধ' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
মাছের মায়ের পুত্রশোক,কপট বেদনাবোধ,"আমি জানি তার মনে কোনো কষ্ট নেই, সে শুধু সবার সামনে মাছের মায়ের পুত্রশোক দেখাচ্ছে",1,1,উক্ত 'মাছের মায়ের পুত্রশোক' বাগধারাটির অর্থ হলো 'কপট বেদনাবোধ' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
মাছের মায়ের পুত্রশোক,কপট বেদনাবোধ,"দুর্ঘটনার জন্য সে নিজে দায়ী, তবুও সে মাছের মায়ের পুত্রশোক দেখাচ্ছে",1,1,উক্ত 'মাছের মায়ের পুত্রশোক' বাগধারাটির অর্থ হলো 'কপট বেদনাবোধ' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
মাছের মায়ের পুত্রশোক,কপট বেদনাবোধ,ধরা পড়ার পর চোরাকারবারীটি মাছের মায়ের পুত্রশোক করছে,1,0,"উক্ত 'মাছের মায়ের পুত্রশোক' বাগধারাটির অর্থ হলো 'কপট বেদনাবোধ', কিন্তু এটি 'মাছ এবং মায়ের পুত্রশোক নামক আক্ষরিক শব্দের সংযোগ' বোঝাতে ব্যবহার করা হয়েছে, যা ভু"
মাছের মায়ের পুত্রশোক,কপট বেদনাবোধ,মাছের মায়ের পুত্রশোক একটি অত্যন্ত মর্মান্তিক ঘটনা,1,0,"উক্ত 'মাছের মায়ের পুত্রশোক' বাগধারাটির অর্থ হলো 'কপট বেদনাবোধ', কিন্তু এটি 'মাছ এবং মায়ের পুত্রশোক নামক আক্ষরিক শব্দের সংযোগ' বোঝাতে ব্যবহার করা হয়েছে, যা ভু"
মাছের মায়ের পুত্রশোক,কপট বেদনাবোধ,তিনি শুধু মাছের মায়ের পুত্রশোক এর গল্প শুনলেন,1,0,"উক্ত 'মাছের মায়ের পুত্রশোক' বাগধারাটির অর্থ হলো 'কপট বেদনাবোধ', কিন্তু এটি 'মাছ এবং মায়ের পুত্রশোক নামক আক্ষরিক শব্দের সংযোগ' বোঝাতে ব্যবহার করা হয়েছে, যা ভু"
মাছের মায়ের পুত্রশোক,কপট বেদনাবোধ,নদীতে মাছের মায়ের পুত্রশোক দেখতে পাওয়া গেল,1,0,"উক্ত 'মাছের মায়ের পুত্রশোক' বাগধারাটির অর্থ হলো 'কপট বেদনাবোধ', কিন্তু এটি 'মাছ এবং মায়ের পুত্রশোক নামক আক্ষরিক শব্দের সংযোগ' বোঝাতে ব্যবহার করা হয়েছে, যা ভু"
মাছের মায়ের পুত্রশোক,কপট বেদনাবোধ,সেই নিষ্ঠুর মানুষটি মাছের মায়ের পুত্রশোক অনুভব করল,1,0,"উক্ত 'মাছের মায়ের পুত্রশোক' বাগধারাটির অর্থ হলো 'কপট বেদনাবোধ', কিন্তু এটি 'মাছ এবং মায়ের পুত্রশোক নামক আক্ষরিক শব্দের সংযোগ' বোঝাতে ব্যবহার করা হয়েছে, যা ভুল"
মগের মুল্লুক,অরাজক দেশ,আইনশৃঙ্খলা না থাকলে দেশটা মগের মুল্লুক হয়ে যায়,1,1,উক্ত 'মগের মুল্লুক' বাগধারাটির অর্থ হলো 'অরাজক দেশ' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
মগের মুল্লুক,অরাজক দেশ,"অফিসে যা ইচ্ছে তাই করা হচ্ছে, এটা যেন একটা মগের মুল্লুক",1,1,উক্ত 'মগের মুল্লুক' বাগধারাটির অর্থ হলো 'অরাজক দেশ' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
মগের মুল্লুক,অরাজক দেশ,"রাস্তায় যখন তখন মারামারি, এটা কি মগের মুল্লুক নাকি?",1,1,উক্ত 'মগের মুল্লুক' বাগধারাটির অর্থ হলো 'অরাজক দেশ' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
মগের মুল্লুক,অরাজক দেশ,"এলাকায় রাতে বের হওয়া নিরাপদ নয়, মনে হয় এটা মগের মুল্লুক",1,1,উক্ত 'মগের মুল্লুক' বাগধারাটির অর্থ হলো 'অরাজক দেশ' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
মগের মুল্লুক,অরাজক দেশ,নিয়মকানুনের তোয়াক্কা না করে কাজ করাটা মগের মুল্লুক এর কাজ,1,1,উক্ত 'মগের মুল্লুক' বাগধারাটির অর্থ হলো 'অরাজক দেশ' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
মগের মুল্লুক,অরাজক দেশ,ঐতিহাসিকেরা মগের মুল্লুক এর উৎপত্তি নিয়ে গবেষণা করছেন,1,0,"উক্ত 'মগের মুল্লুক' বাগধারাটির অর্থ হলো 'অরাজক দেশ', কিন্তু এটি 'মগ নামক জাতি বা স্থানের রাজ্য' বোঝাতে ব্যবহার করা হয়েছে, যা ভু"
মগের মুল্লুক,অরাজক দেশ,মগের মুল্লুক হলো প্রাচীনকালের এক বিখ্যাত জনপদ,1,0,"উক্ত 'মগের মুল্লুক' বাগধারাটির অর্থ হলো 'অরাজক দেশ', কিন্তু এটি 'মগ নামক জাতি বা স্থানের রাজ্য' বোঝাতে ব্যবহার করা হয়েছে, যা ভু"
মগের মুল্লুক,অরাজক দেশ,পুরোনো নথিপত্রে মগের মুল্লুক এর উল্লেখ পাওয়া যায়,1,0,"উক্ত 'মগের মুল্লুক' বাগধারাটির অর্থ হলো 'অরাজক দেশ', কিন্তু এটি 'মগ নামক জাতি বা স্থানের রাজ্য' বোঝাতে ব্যবহার করা হয়েছে, যা ভু"
মগের মুল্লুক,অরাজক দেশ,মগের মুল্লুক থেকে আসা লোকটির ভাষা অন্যরকম,1,0,"উক্ত 'মগের মুল্লুক' বাগধারাটির অর্থ হলো 'অরাজক দেশ', কিন্তু এটি 'মগ নামক জাতি বা স্থানের রাজ্য' বোঝাতে ব্যবহার করা হয়েছে, যা ভু"
মগের মুল্লুক,অরাজক দেশ,সেই সময় মগের মুল্লুক এর রাজা ছিলেন খুবই শক্তিশালী,1,0,"উক্ত 'মগের মুল্লুক' বাগধারাটির অর্থ হলো 'অরাজক দেশ', কিন্তু এটি 'মগ নামক জাতি বা স্থানের রাজ্য' বোঝাতে ব্যবহার করা হয়েছে, যা ভুল"
মহাভারত অশুদ্ধ,বড় রকমের অপরাধ,"একটা সামান্য ভুলে এমন রাগ করছ কেন, মহাভারত তো আর অশুদ্ধ হয়নি",1,1,উক্ত 'মহাভারত অশুদ্ধ' বাগধারাটির অর্থ হলো 'বড় রকমের অপরাধ' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
মহাভারত অশুদ্ধ,বড় রকমের অপরাধ,"তোমার সামান্য দেরিতে অফিসের কোনো ক্ষতি হবে না, এমন ভাব করছ যেন মহাভারত অশুদ্ধ হয়ে গেল",1,1,উক্ত 'মহাভারত অশুদ্ধ' বাগধারাটির অর্থ হলো 'বড় রকমের অপরাধ' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
মহাভারত অশুদ্ধ,বড় রকমের অপরাধ,"আমি দেরি করে এসেছি বলে এত বকুনি দিচ্ছ কেন, কী এমন মহাভারত অশুদ্ধ হলো?",1,1,উক্ত 'মহাভারত অশুদ্ধ' বাগধারাটির অর্থ হলো 'বড় রকমের অপরাধ' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
মহাভারত অশুদ্ধ,বড় রকমের অপরাধ,গল্পে সামান্য পরিবর্তন আনলেই তো আর মহাভারত অশুদ্ধ হয় না,1,1,উক্ত 'মহাভারত অশুদ্ধ' বাগধারাটির অর্থ হলো 'বড় রকমের অপরাধ' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
মহাভারত অশুদ্ধ,বড় রকমের অপরাধ,একটা দিন কাজ না করলেই মনে হচ্ছে যেন তুমি মহাভারত অশুদ্ধ করে ফেলেছো,1,1,উক্ত 'মহাভারত অশুদ্ধ' বাগধারাটির অর্থ হলো 'বড় রকমের অপরাধ' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
মহাভারত অশুদ্ধ,বড় রকমের অপরাধ,পণ্ডিতেরা বহু বছর ধরে চেষ্টা করেও মহাভারত এর ভুল তথ্যগুলি অশুদ্ধ করতে পারলেন না,1,0,"উক্ত 'মহাভারত অশুদ্ধ' বাগধারাটির অর্থ হলো 'বড় রকমের অপরাধ', কিন্তু এটি 'মহাভারত নামক গ্রন্থের ভুল বা ত্রুটি' বোঝাতে ব্যবহার করা হয়েছে, যা ভু"
মহাভারত অশুদ্ধ,বড় রকমের অপরাধ,আসল মহাভারত এর সাথে বর্তমানেরটির কিছু অংশ অশুদ্ধ মনে হয়,1,0,"উক্ত 'মহাভারত অশুদ্ধ' বাগধারাটির অর্থ হলো 'বড় রকমের অপরাধ', কিন্তু এটি 'মহাভারত নামক গ্রন্থের ভুল বা ত্রুটি' বোঝাতে ব্যবহার করা হয়েছে, যা ভু"
মহাভারত অশুদ্ধ,বড় রকমের অপরাধ,"গ্রন্থটিতে একটি ছোট তথ্য ভুল ছিল, যা সহজেই অশুদ্ধ করা যায়",1,0,"উক্ত 'মহাভারত অশুদ্ধ' বাগধারাটির অর্থ হলো 'বড় রকমের অপরাধ', কিন্তু এটি 'মহাভারত নামক গ্রন্থের ভুল বা ত্রুটি' বোঝাতে ব্যবহার করা হয়েছে, যা ভু"
মহাভারত অশুদ্ধ,বড় রকমের অপরাধ,প্রাচীন পুঁথিটি এখন অনেকটাই অশুদ্ধ হয়ে গেছে,1,0,"উক্ত 'মহাভারত অশুদ্ধ' বাগধারাটির অর্থ হলো 'বড় রকমের অপরাধ', কিন্তু এটি 'মহাভারত নামক গ্রন্থের ভুল বা ত্রুটি' বোঝাতে ব্যবহার করা হয়েছে, যা ভু"
মহাভারত অশুদ্ধ,বড় রকমের অপরাধ,গবেষণা করে দেখা গেল মহাভারত এর এই অংশটি অশুদ্ধ,1,0,"উক্ত 'মহাভারত অশুদ্ধ' বাগধারাটির অর্থ হলো 'বড় রকমের অপরাধ', কিন্তু এটি 'মহাভারত নামক গ্রন্থের ভুল বা ত্রুটি' বোঝাতে ব্যবহার করা হয়েছে, যা ভুল"
মাছি মারা কেরানি,অবিকল অনুসরণ,"অরোহী শুধু হুকুম তামিল করে, নিজের বুদ্ধি খাটাতে পারে না, যেন এক মাছি মারা কেরানি",1,1,উক্ত 'মাছি মারা কেরানি' বাগধারাটির অর্থ হলো 'অবিকল অনুসরণ' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
মাছি মারা কেরানি,অবিকল অনুসরণ,বদলাতে রাজি না হয়ে পুরনো নিয়ম আঁকড়ে থাকাই হলো মাছি মারা কেরানির স্বভাব,1,1,উক্ত 'মাছি মারা কেরানি' বাগধারাটির অর্থ হলো 'অবিকল অনুসরণ' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
মাছি মারা কেরানি,অবিকল অনুসরণ,নেতার প্রতিটি কথা হুবহু মেনে চলাটা একজন মাছি মারা কেরানির কাজ,1,1,উক্ত 'মাছি মারা কেরানি' বাগধারাটির অর্থ হলো 'অবিকল অনুসরণ' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
মাছি মারা কেরানি,অবিকল অনুসরণ,কর্মক্ষেত্রে সৃজনশীলতার অভাব হলে মানুষ মাছি মারা কেরানি তে পরিণত হয়,1,1,উক্ত 'মাছি মারা কেরানি' বাগধারাটির অর্থ হলো 'অবিকল অনুসরণ' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
মাছি মারা কেরানি,অবিকল অনুসরণ,নিজের মতামত না দিয়ে কেবল বসের কথা শুনে যাওয়াই তার মাছি মারা কেরানি স্বভাবের পরিচয়,1,1,উক্ত 'মাছি মারা কেরানি' বাগধারাটির অর্থ হলো 'অবিকল অনুসরণ' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
মাছি মারা কেরানি,অবিকল অনুসরণ,অফিসে বসে একঘেয়ে কেরানি টি ডেস্কের উপর মাছি মারছে,1,0,"উক্ত 'মাছি মারা কেরানি' বাগধারাটির অর্থ হলো 'অবিকল অনুসরণ', কিন্তু এটি 'মাছিকে হত্যা করা কেরানি নামক ব্যক্তি' বোঝাতে ব্যবহার করা হয়েছে, যা ভু"
মাছি মারা কেরানি,অবিকল অনুসরণ,কেরানিটি কাজে মনোযোগ না দিয়ে শুধু মাছি মারায় ব্যস্ত থাকে,1,0,"উক্ত 'মাছি মারা কেরানি' বাগধারাটির অর্থ হলো 'অবিকল অনুসরণ', কিন্তু এটি 'মাছিকে হত্যা করা কেরানি নামক ব্যক্তি' বোঝাতে ব্যবহার করা হয়েছে, যা ভু"
মাছি মারা কেরানি,অবিকল অনুসরণ,আরিয়া একটি মাছি মারা ফাঁদ তৈরি করে কেরানি কে উপহার দিল,1,0,"উক্ত 'মাছি মারা কেরানি' বাগধারাটির অর্থ হলো 'অবিকল অনুসরণ', কিন্তু এটি 'মাছিকে হত্যা করা কেরানি নামক ব্যক্তি' বোঝাতে ব্যবহার করা হয়েছে, যা ভু"
মাছি মারা কেরানি,অবিকল অনুসরণ,"আমি একজন দক্ষ কেরানি, কিন্তু আমাকে মাছি মারতে বলা হলো",1,0,"উক্ত 'মাছি মারা কেরানি' বাগধারাটির অর্থ হলো 'অবিকল অনুসরণ', কিন্তু এটি 'মাছিকে হত্যা করা কেরানি নামক ব্যক্তি' বোঝাতে ব্যবহার করা হয়েছে, যা ভু"
মাছি মারা কেরানি,অবিকল অনুসরণ,একদল কেরানি মিলে সারাদিন ধরে মাছি মারার কাজ করছিল,1,0,"উক্ত 'মাছি মারা কেরানি' বাগধারাটির অর্থ হলো 'অবিকল অনুসরণ', কিন্তু এটি 'মাছিকে হত্যা করা কেরানি নামক ব্যক্তি' বোঝাতে ব্যবহার করা হয়েছে, যা ভুল"
মেঘ না চাইতেই জল,আশাতীত ফল,"প্রমোশনের কথা ভাবছিলাম, আর কোম্পানি বোনাস দিল, এ যেন মেঘ না চাইতেই জল",1,1,উক্ত 'মেঘ না চাইতেই জল' বাগধারাটির অর্থ হলো 'আশাতীত ফল' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
মেঘ না চাইতেই জল,আশাতীত ফল,"লটারিতে এত বড় পুরস্কার পাবো ভাবিনি, এটা সত্যিই মেঘ না চাইতেই জল পাওয়ার মতো",1,1,উক্ত 'মেঘ না চাইতেই জল' বাগধারাটির অর্থ হলো 'আশাতীত ফল' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
মেঘ না চাইতেই জল,আশাতীত ফল,"কষ্টের ফল এমন মিষ্টি হবে আশা করিনি, এ যেন মেঘ না চাইতেই জল পেলাম",1,1,উক্ত 'মেঘ না চাইতেই জল' বাগধারাটির অর্থ হলো 'আশাতীত ফল' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
মেঘ না চাইতেই জল,আশাতীত ফল,"আরাধ্য আমার কাছে টাকা চাইতেই আমি তার পুরো ঋণ শোধ করে দিলাম, এটা তার জন্য মেঘ না চাইতেই জল",1,1,উক্ত 'মেঘ না চাইতেই জল' বাগধারাটির অর্থ হলো 'আশাতীত ফল' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
মেঘ না চাইতেই জল,আশাতীত ফল,"খরা চলছিল, কিন্তু হঠাৎ বৃষ্টি এল, এ যেন মেঘ না চাইতেই জল",1,1,উক্ত 'মেঘ না চাইতেই জল' বাগধারাটির অর্থ হলো 'আশাতীত ফল' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
মেঘ না চাইতেই জল,আশাতীত ফল,"আকাশ পরিষ্কার, তাই মেঘ না চাইতেই জল আশা করা বৃথা",1,0,"উক্ত 'মেঘ না চাইতেই জল' বাগধারাটির অর্থ হলো 'আশাতীত ফল', কিন্তু এটি 'মেঘের অনুপস্থিতিতে জলের আশা করা' বোঝাতে ব্যবহার করা হয়েছে, যা ভু"
মেঘ না চাইতেই জল,আশাতীত ফল,শুষ্ক অঞ্চলে মেঘ না চাইতেই জল পাওয়া অসম্ভব,1,0,"উক্ত 'মেঘ না চাইতেই জল' বাগধারাটির অর্থ হলো 'আশাতীত ফল', কিন্তু এটি 'মেঘের অনুপস্থিতিতে জলের আশা করা' বোঝাতে ব্যবহার করা হয়েছে, যা ভু"
মেঘ না চাইতেই জল,আশাতীত ফল,"জলের অভাবে ফসল নষ্ট হচ্ছিল, কিন্তু মেঘ না চাইতেই জল এল না",1,0,"উক্ত 'মেঘ না চাইতেই জল' বাগধারাটির অর্থ হলো 'আশাতীত ফল', কিন্তু এটি 'মেঘের অনুপস্থিতিতে জলের আশা করা' বোঝাতে ব্যবহার করা হয়েছে, যা ভু"
মেঘ না চাইতেই জল,আশাতীত ফল,"আমি জল চাইলাম, কিন্তু মেঘ চাইনি",1,0,"উক্ত 'মেঘ না চাইতেই জল' বাগধারাটির অর্থ হলো 'আশাতীত ফল', কিন্তু এটি 'মেঘের অনুপস্থিতিতে জলের আশা করা' বোঝাতে ব্যবহার করা হয়েছে, যা ভু"
মেঘ না চাইতেই জল,আশাতীত ফল,প্রচণ্ড গরমে মেঘ না চাইতেই জল পাওয়া গেল,1,0,"উক্ত 'মেঘ না চাইতেই জল' বাগধারাটির অর্থ হলো 'আশাতীত ফল', কিন্তু এটি 'মেঘের অনুপস্থিতিতে জলের আশা করা' বোঝাতে ব্যবহার করা হয়েছে, যা ভুল"
মুখচোরা,লাজুক,এত মুখচোরা হলে কেউ তোমার প্রতিভার কথা জানবে না,1,1,উক্ত 'মুখচোরা' বাগধারাটির অর্থ হলো 'লাজুক' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
মুখচোরা,লাজুক,"ছেলেটি স্বভাবতই মুখচোরা, তাই সহজে কারো সাথে মিশতে পারে না",1,1,উক্ত 'মুখচোরা' বাগধারাটির অর্থ হলো 'লাজুক' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
মুখচোরা,লাজুক,অপরিচিত মানুষদের সামনে সে হঠাৎ করে মুখচোরা হয়ে যায়,1,1,উক্ত 'মুখচোরা' বাগধারাটির অর্থ হলো 'লাজুক' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
মুখচোরা,লাজুক,তোমার এই মুখচোরা স্বভাবটা বদলানো দরকার,1,1,উক্ত 'মুখচোরা' বাগধারাটির অর্থ হলো 'লাজুক' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
